Associated with;Overall file decorastors;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
CLASS: InsertTemplateImageBottomSheetComponent;1;2,0;22,222;0,045;3,4;462,95;31,0;25,719;21,0;136,162;15,0;17,0;bottomSheetRef,constructor,dismiss,wholeBlockFile,openLink,"app-insert-template-image-bottom-sheet",styleUrls,templateUrl,"./insert-template-image-bottom-sheet.component.html","./insert-template-image-bottom-sheet.component.scss",DecoratorTypesService,selector,event,Component,preventDefault;6,0;14,0;(),{},[],this,:,.;13,0;9,0;
CLASS: PuzzleChooserBottomSheetComponent;1;2,0;22,222;0,045;3,4;462,95;31,0;25,719;21,0;136,162;15,0;17,0;bottomSheetRef,constructor,dismiss,wholeBlockFile,openLink,styleUrls,templateUrl,"./puzzle-chooser-bottom-sheet.component.scss","app-puzzle-chooser-bottom-sheet",DecoratorTypesService,"./puzzle-chooser-bottom-sheet.component.html",selector,event,Component,preventDefault;6,0;14,0;(),{},[],this,:,.;13,0;9,0;
CLASS: TemplatePreviewBottomSheetComponent;1;2,0;22,222;0,045;3,4;462,95;31,0;25,719;21,0;136,162;15,0;17,0;bottomSheetRef,constructor,dismiss,wholeBlockFile,"./template-preview-bottom-sheet.component.scss",openLink,styleUrls,templateUrl,"./template-preview-bottom-sheet.component.html",DecoratorTypesService,selector,event,Component,preventDefault,"app-template-preview-bottom-sheet";6,0;14,0;(),{},[],this,:,.;13,0;9,0;
CLASS: ZoomManagementBottomSheetComponent;1;2,0;22,222;0,045;3,4;462,95;31,0;25,719;21,0;136,162;15,0;17,0;bottomSheetRef,"./zoom-management-bottom-sheet.component.scss",constructor,dismiss,wholeBlockFile,openLink,styleUrls,templateUrl,"app-zoom-management-bottom-sheet",DecoratorTypesService,selector,"./zoom-management-bottom-sheet.component.html",event,Component,preventDefault;6,0;14,0;(),{},[],this,:,.;13,0;9,0;
CLASS: GalleryComponent;1;3,0;27,273;0,059;3,85;677,334;37,0;37,63;27,0;175,931;20,0;22,0;puzzleManagerService,image,startNewGame,"./gallery.component.scss",getGallery,src,constructor,wholeBlockFile,Observable,"app-gallery",styleUrls,templateUrl,"./gallery.component.html",TemplateCategory,GalleryMock,of,DecoratorTypesService,selector,startGame,Component;7,0;15,0;(),{},[],this,:,return,.;15,0;11,0;
CLASS: InitialPageComponent;1;5,0;31,25;0,087;4,444;1162,637;51,0;64,591;35,0;261,593;27,0;30,0;puzzleManagerService,wholeBlockFile,ngOnInit,"app-initial-page",TemplateImage,createPuzzleForImage,OnInit,router,of,DecoratorTypesService,selector,Component,navigateByUrl,"./initial-page.component.scss",src,constructor,"./initial-page.component.html",Observable,styleUrls,getSlides,templateUrl,ImagesToPuzzleMock,setTimeout,slide,700,"/puzzle/selectPuzzles",startGame;8,0;21,0;(),{},[],this,function=>,:,return,.;19,0;16,0;
CLASS: InsertTemplateImageComponent;1;0,0;0,0;0,022;2,5;161,813;17,0;8,99;14,0;64,725;9,0;9,0;"./insert-template-image.component.html","app-insert-template-image",DecoratorTypesService,"./insert-template-image.component.scss",wholeBlockFile,selector,Component,styleUrls,templateUrl;5,0;8,0;(),{},[],:,.;8,0;5,0;
CLASS: PuzzleBoardComponent;1;4,0;26,667;0,08;4,109;987,885;49,0;54,883;30,0;240,438;23,0;27,0;"puzzleBoardWrapper",getElementById,"app-puzzle-board",canvas,"puzzleBoard",getCanvasElement,HTMLElement,document,constructor,ViewChild,wholeBlockFile,AfterViewInit,"./puzzle-board.component.html",styleUrls,templateUrl,ElementRef,DecoratorTypesService,puzzleManager,ngAfterViewInit,selector,initialize,Component,"./puzzle-board.component.scss";7,0;22,0;(),{},[],this,:,.,return;21,0;15,0;
CLASS: PuzzleBuilderComponent;1;1,0;16,667;0,023;2,5;175,81;18,0;9,767;15,0;70,324;10,0;10,0;"./puzzle-builder.component.html",DecoratorTypesService,constructor,"./puzzle-builder.component.scss","app-puzzle-builder",wholeBlockFile,selector,Component,styleUrls,templateUrl;5,0;8,0;(),{},[],:,.;9,0;6,0;
CLASS: PuzzleChooserComponent;1;4,0;25,0;0,105;4,667;1469,42;60,0;81,634;38,0;314,876;30,0;35,0;puzzleListForSelect,select,getCSSRotateString,"deg)","app-puzzle-chooser",wholeBlockFile,"./puzzle-chooser.component.scss",addPuzzleToBoard,"./puzzle-chooser.component.html",DecoratorTypesService,angle,pipe,addToBoard,selector,Component,getPuzzles,shuffled,constructor,store,Observable,styleUrls,templateUrl,selectAll,Puzzle,puzzle,true,puzzleManager,toString,"transform: rotate(",puzzleState;8,0;25,0;(),{},[],this,:,+,return,.;19,0;16,0;
