Associated with;Overall file decorastors;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\management-services\menu-manager.service.ts;0;23,0;27,711;0,865;44,0;114219,057;447,0;6345,503;56,0;2595,888;40,0;220,0;aop,serviceArguments,callArguments,unAop,serviceContext,hookName,bringToFrontService,providedIn,bringToBackService,menuManageHook,context,Injectable,"root",menuConfig,returnPuzzleService,MenuManagerService,false,constructor,createHook,initializeHint,"include",callArguemnts,createdHook,PuzzleControllerManagerService2,helpPuzzleService,aroundMethod,args,0,1,2,initializeBringToBack,3,null,"applyToMe",PuzzleControllerManagerService,true,getArguments,initializeReturn,initializeBringToFront,"APPLY";16,0;227,0;(),new,[],{},const,this,,,.,else,function=>,:,class,=,if,===,return;103,0;83,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\puzzle-algorithm-manager.service.spec.ts;0;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;TestBed,"should be created",beforeEach,expect,"PuzzleAlgorithmManagerService",PuzzleAlgorithmManagerService,configureTestingModule,service,toBeTruthy,describe,it,inject;6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\puzzle-algorithm-manager.service.ts;0;8,0;23,529;0,368;15,167;16752,926;187,0;930,718;60,0;1104,589;45,0;91,0;puzzleAlgorithmHook,algorithms,"Anti jigsaw",aop,drawBordersService2,log,"includeOptions","ANTI-JIGSAW",PuzzleGeneratorQuadroService2,serviceContext,"Old jigsaw",hookName,providedIn,"name",context,indexOf,"JIGSAW2",newGameConfigurationService,console,Injectable,"root","Old jigsaw 2",constructor,createHook,"JIGSAW",shufflePuzzlesService,store,"include",setAlgorithms,push,"Initializing algorithm variants!",aroundMethod,args,"AOP: Selecting new Puzzle algorithms!!!",1,PuzzleAlgorithmManagerService,null,"applyToMe",GameConfigurationService,"instance",PuzzleGeneratorQuadroService,drawBordersService,true,initialize,config;15,0;96,0;(),new,[],{},const,- (prefix),this,.,function=>,:,class,=,if,>,return;55,0;34,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\variable-settings-config.service.spec.ts;0;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;"VariableSettingsConfigService",TestBed,"should be created",beforeEach,expect,configureTestingModule,service,toBeTruthy,describe,VariableSettingsConfigService,it,inject;6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\variable-settings-config.service.ts;0;27,0;27,273;0,862;34,293;88703,981;414,0;4927,999;76,0;2586,642;58,0;221,0;"Zoom","componentRef",aop,unAop,manageZoomConfig,configList,hookName,ZoomManagementBottomSheetComponent,RoutingModelMock,configDocument,context,indexOf,getAdditionalRoutingConfigurationFile,ZoomManagementComponent,constructor,createHook,VariableSettingsConfigService,"bottomSheetComponent",push,aroundMethod,0,1,true,"/puzzle/zoom","zoom","/puzzle/gallery","Load image","loadImage",JSON,manageImageLoaderConfig,providedIn,"name","componentPathInModule","/puzzle/loadImage",GalleryBottomSheetComponent,"Gallery",Injectable,"root",original,loadGalleryConfig,"path",false,length,InsertTemplateImageBottomSheetComponent,InsertTemplateImageComponent,manageMenuConfigHook,"include","gallery",createdHook,menu,"getRoutingModelData",args,loadImageConfig,manageGalleryConfig,unshift,stringify,config,GalleryComponent;18,0;193,0;||,(),!==,[],{},static,const,- (prefix),.,forof,function=>,:,let,class,if,=,===,return;114,0;99,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\zoom-settings-config.service.spec.ts;0;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;TestBed,"should be created",ZoomSettingsConfigService,beforeEach,expect,configureTestingModule,"ZoomSettingsConfigService",service,toBeTruthy,describe,it,inject;6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\services\zoom-settings-config.service.ts;0;23,0;28,75;0,801;26,53;63762,661;377,0;3542,37;83,0;2403,39;66,0;206,0;instance,aop,setCenterX,setCenterY,componentFactoryService,manageZoomConfig,unAop,hookName,insertBefore,children,positionAfterHeading,initializeZoomCoordinates,context,centerXEmitter,"getComponentElement",indexOf,centerYEmitter,setZoomValue,item,ZoomManagementComponent,constructor,createHook,SetZoomComponent,VariableSettingsConfigService,manageZoomConfigHook,push,aroundMethod,instantiateZoomValue,0,zoomRef,1,true,"getCanvasElement",nativeElement,zoomCoordinatesRef,initializeZoomValue,zoomValueRef,undefined,zoomingFunctionality,result,Function,zoomHTML,providedIn,createComponent,ZoomSettingsConfigService,manageZoomValueConfigHook,Injectable,"root",original,subscribe,false,instantiateZoomCoordinates,componentRef,puzzleBoardHTML,"include",createdHook,domLocation,args,call,SetZoomPositionComponent,func,zoomEmitter,location,initialize,config,ZoomBlockComponent;17,0;171,0;(),[],{},const,- (prefix),this,.,forof,function,function=>,let,:,class,=,if,===,return;86,0;80,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\tree-manager.service.spec.ts;0;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;TestBed,"should be created",TreeManagerService,beforeEach,expect,"TreeManagerService",configureTestingModule,service,toBeTruthy,describe,it,inject;6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\tree-manager.service.ts;0;2,0;5,714;0,291;6,441;5621,834;164,0;312,324;40,0;872,796;34,0;73,0;"puzzleAlgorithmType",initializeZoomValue,puzzleAlgorithManagerService,"toBack",functionalityMapping,manageImageLoaderConfig,"imageGallery",providedIn,"zoomCoordinates","imageLoader",initializeZoomCoordinates,featureConfig,FeatureConfigLoaderService,TreeManagerService,Injectable,"root","method","service","zoomValue",constructor,"showPositionOnBoard",parseConfig,initializeHint,VariableSettingsConfigService,initializeBringToBack,"returnItem","toFront",manageGalleryConfig,menuManagerService,initialize,zoomSettingsConfig,initializeReturn,initializeBringToFront,"zoom";6,0;91,0;(),{},this,:,class,.;32,0;35,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\annotation-extractor.service.spec.ts;0;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;TestBed,"should be created",beforeEach,expect,configureTestingModule,service,toBeTruthy,AnnotationExtractorService,describe,it,inject,"AnnotationExtractorService";6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\annotation-extractor.service.ts;0;18,0;42,857;0,359;30,0;32305,471;188,0;1794,748;53,0;1076,849;33,0;99,0;annotationCls,getOwnPropertyNames,log,"function","annotations",annotations,type,getOwnMetadata,typeOrFunc,decoratorType,providedIn,decoratorInvocation,map,console,Injectable,"root",constructor,"__annotations__",any,getAnnotation2,0,args,convertTsickleDecoratorIntoMetadata,decoratorInvocations,null,annotationArgs,Reflect,getAnnotation,decorators,AnnotationExtractorService,"ɵfac",Object,"ɵcmp";20,0;89,0;&&,(),new,[],{},const,:?,this,typeof (prefix),.,... (spread),! (prefix),function=>,let,:,class,if,=,===,return;59,0;42,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\component-factory.service.spec.ts;0;4,0;33,333;0,044;4,0;533,75;32,0;29,653;18,0;133,438;12,0;16,0;TestBed,"should be created",beforeEach,expect,"ComponentFactoryService",configureTestingModule,ComponentFactoryService,service,toBeTruthy,describe,it,inject;6,0;16,0;(),{},function=>,let,=,.;13,0;12,0;
FILE: E:\aspects\canvasSPLforSPA\canvasSPLforSPA\src\app\featureManagement\utils\component-factory.service.ts;0;6,0;30,0;0,181;14,75;8019,478;99,0;445,527;45,0;543,693;30,0;59,0;logicalLocation,document,body,undefined,providedIn,ComponentPortal,defaultInjector,positioningFunction,T,appRef,createComponent,attach,injector,element,componentType,componentPortal,Injectable,"root",HTMLElement,ComponentFactoryService,constructor,componentRef,domLocation,ViewContainerRef,cfr,bodyPortalHost,DomPortalHost,location,ComponentRef,nativeElement;15,0;40,0;||,new,(),{},this,.,instanceof,else,function=>,let,:,class,=,if,return;55,0;20,0;
